Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
58849898,"Beautiful News: Positive Trends, Uplifting Stats, Creative Solutions",David McCandless,"McCandless, David",,"=""0007448376""","=""9780007448371""",4,3.93,HarperCollins,Hardcover,256,2022,,,2023/03/19,"books-i-own, bought-new, english, hardcover","books-i-own (#680), bought-new (#30), english (#444), hardcover (#72)",read,"Great stuff. However, when I look for the data/facts behind dome of the beautiful news, it appears to tell a different story. Such as the graphs on the global canopy increasing. McCandless doesn't take into account that's mostly green deserts. The problem is of course that much of the data is old. Knowledgeable is Beautiful works better in book format. For news and current affairs Our World in Data is the place to be.",,,1,0
10169261,Knowledge is Beautiful,David McCandless,"McCandless, David",,"=""""","=""""",0,4.18,,Unknown Binding,,,2012,,2023/03/19,"books-i-own, bought-new, english, hardcover, currently-reading","books-i-own (#679), bought-new (#29), english (#443), hardcover (#71), currently-reading (#35)",currently-reading,,,,1,0
26535513,Storytelling with Data: A Data Visualization Guide for Business Professionals,Cole Nussbaumer Knaflic,"Knaflic, Cole Nussbaumer",,"=""1119002257""","=""9781119002253""",0,4.39,Wiley,Paperback,288,2015,2015,,2023/03/19,"books-i-own, bought-used, english, paperback, currently-reading","books-i-own (#678), bought-used (#46), english (#442), paperback (#621), currently-reading (#34)",currently-reading,,,,1,0
3475269,1984,George Orwell,"Orwell, George",Halbo C. Kool,"=""9029532769""","=""9789029532761""",0,4.20,De Arbeiderspers,Paperback,261,1978,1949,,2023/03/19,"bought-used, dutch","bought-used (#42), dutch (#186)",read,,,,0,0
15788560,Turks Fruit,Jan Wolkers,"Wolkers, Jan",,"=""9029018844""","=""9789029018845""",0,3.61,Meulenhoff,Paperback,214,1983,1969,,2023/03/19,"books-i-own, bought-used, paperback","books-i-own (#674), bought-used (#41), paperback (#617)",read,,,,0,0
42118835,Intimiteit,Paul Verhaeghe,"Verhaeghe, Paul",,"=""9403139102""","=""9789403139104""",4,4.20,De Bezige Bij,Paperback,336,2018,2018,2023/02/26,2023/02/13,"dutch, audiobook","dutch (#183), audiobook (#138)",read,"Interessant, maar uiteindelijk ook een beetje onbevredigend. Verhaeghe geeft (naast veel open deuren) een kijkje voorbij de oppervlakte. Heel tof dat hij bijvoorbeeld Lacan aanhaalt. Jammer dat de rode lijn soms zoek is, dat hij van het ene onderwerp naar het andere gaat. Als lezer vroeg ik mij vaker af of het nog om intimiteit ging. Ik weet niet zeker of ik veel wijzer ben geworden, maar het was in ieder geval vermakelijk.",,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,2001/02/08,2023/02/22,,,read,,,,1,0
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",4,4.29,Houghton Mifflin,Paperback,366,2002,1937,2005/02/01,2023/02/22,,,read,,,,1,0
50131136,"Atlas of AI: Power, Politics, and the Planetary Costs of Artificial Intelligence",Kate Crawford,"Crawford, Kate",,"=""0300209576""","=""9780300209570""",2,3.96,Yale University Press,ebook,288,2020,2020,,2022/12/17,"audiobook, english, did-not-finish","audiobook (#135), english (#437), did-not-finish (#11)",did-not-finish,,,,0,0
3204146,Sprookjes van Godfried Bomans,Godfried Bomans,"Bomans, Godfried",,"=""""","=""""",4,4.04,Elsevier,Hardcover,155,1946,1946,2023/02/16,2023/02/08,"books-i-own, dutch, hardcover, parents","books-i-own (#671), dutch (#182), hardcover (#70), parents (#1)",read,,,,1,0
10020609,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0571272134""","=""9780571272136""",3,3.85,Faber and Faber,Mass Market Paperback,282,2010,2005,2023/02/13,2022/10/01,"books-i-own, paperback, english, bought-used","books-i-own (#396), paperback (#381), english (#357), bought-used (#39)",read,"Dystopian alternative history, coming of age of clones raised to donate their organs. Despite the themes, the novel is actually mild and concentrates on interpersonal relationships, especially the social struggles of teenage girls. The strength and the weakness of the book is how Ishiguro constantly hints at the dystopia without really explaining it, leaving the reader wondering what's wrong. Reminds me a bit of Austen. I didn't like it, but I can see the value of writing about a dystopia in which the protagonists are not aware of living in it (+1), I finished it (+1), and it's well-written (+1).",,,1,1
59416218,De Cirkel (The Circle #1),Dave Eggers,"Eggers, Dave","Gerda Baardman, Lidwien Biekmann, Elles Tukker","=""940315621X""","=""9789403156217""",3,3.43,"Bezige Bij b.v., Uitgeverij De",Kindle Edition,490,2021,2013,2023/01/26,2023/01/07,"dutch, books-i-own, bought-used, paperback","dutch (#179), books-i-own (#670), bought-used (#35), paperback (#614)",read,"Not particularly sophisticated or credible, but entertaining enough.",,,1,1
8522866,"Van oude mensen, de dingen, die voorbijgaan...",Louis Couperus,"Couperus, Louis",,"=""9021495899""","=""9789021495897""",5,3.63,Querido,Paperback,250,1984,1906,2020/06/15,2022/10/08,"bought-used, double, books-i-own, dutch, paperback","bought-used (#3), double (#11), books-i-own (#633), dutch (#165), paperback (#579)",read,,,,1,0
12342828,Het naakte schrijven: over de mythen van het schrijverschap,Nirav Christophe,"Christophe, Nirav",,"=""9020402609""","=""9789020402605""",2,3.71,L.J. Veen,Hardcover,224,2003,2003,,2022/07/20,"dutch, bought-used, given-away, did-not-finish","dutch (#130), bought-used (#38), given-away (#1), did-not-finish (#10)",did-not-finish,,,,1,0
52719582,Descending with angels: Islamic exorcism and psychiatry: a film monograph,Christian Suhr,"Suhr, Christian",,"=""152614591X""","=""9781526145918""",5,4.00,Manchester University Press,Paperback,240,2019,,2020/03/02,2022/09/25,"paperback, books-i-own, english","paperback (#182), books-i-own (#204), english (#174)",read,,,,1,0
34389059,Kunnen we praten,Joris Luyendijk,"Luyendijk, Joris",,"=""904503414X""","=""9789045034140""",2,3.49,Atlas Contact,Paperback,94,2017,2017,2023/02/07,2022/09/24,"books-i-own, paperback, bought-used, dutch","books-i-own (#121), paperback (#83), bought-used (#37), dutch (#181)",read,,,,1,0
7636077,Veronika besluit te sterven,Paulo Coelho,"Coelho, Paulo",,"=""9041331077""","=""9789041331076""",3,3.73,Singel Pocket,Mass Market Paperback,220,2004,1998,2023/02/01,2022/10/03,"books-i-own, dutch, paperback, bought-used","books-i-own (#610), dutch (#140), paperback (#555), bought-used (#32)",read,"Aardig boekje. Coelho weet het goed leesbaar en intrigerend te maken. Niet zijn beste werk, maar vermakelijk genoeg en met een duidelijk bericht. De verhaallijn is een beetje voorspelbaar.",,,1,0
41717703,Prooi van heimwee,Hermann Hesse,"Hesse, Hermann",,"=""9029519061""","=""9789029519069""",3,4.00,Arbeiderspers,Paperback,76,1978,,2023/01/29,2022/10/01,"books-i-own, paperback, bought-used, dutch","books-i-own (#521), paperback (#500), bought-used (#29), dutch (#173)",read,,,,1,0
59680630,Mini-Forest Revolution: Using the Miyawaki Method to Rapidly Rewild the World,Hannah Lewis,"Lewis, Hannah",Paul Hawken,"=""1645021270""","=""9781645021278""",3,4.17,Chelsea Green Publishing,Paperback,224,2022,2022,2022/12/25,2022/12/21,"audiobook, english","audiobook (#136), english (#438)",read,,,,1,0
8606059,Knulp: drie episoden uit Knulps levensverhaal,Hermann Hesse,"Hesse, Hermann",Pé Hawinkels,"=""9029518995""","=""9789029518994""",4,3.88,De Arbeiderspers,Paperback,111,1974,1915,2023/01/26,2022/09/24,"books-i-own, paperback, bought-used, dutch","books-i-own (#102), paperback (#48), bought-used (#36), dutch (#180)",read,"Eigenlijk 3,5/5. De stijl van Hesse is geweldig, de vertaling goed, de sfeer voelbaar. Het eerste deel is treffend, het karakter van Knulp wordt goed neergezet, het zwerversleven is intrigerend. Helaas is het tweede deel minder. Juist toen ik dacht dat het een klassieker ging worden viel het tegen. Ik had meer avonturen van Knulp willen lezen.",,,1,0
44521,Kiss Kiss,Roald Dahl,"Dahl, Roald",,"=""0140018328""","=""9780140018325""",4,4.07,Penguin Books,Paperback,233,1987,1959,2023/01/16,2022/09/27,"books-i-own, paperback, english","books-i-own (#318), paperback (#303), english (#363)",read,,,,1,0
2922425,Verhalen voor in het haardvuur: de meest brandbare teksten uit zijn theaterprogramma's,Herman Finkers,"Finkers, Herman",,"=""9068060465""","=""9789068060461""",3,3.48,Novella,Paperback,116,1987,1987,2023/01/05,2022/10/01,"books-i-own, paperback, bought-used, dutch","books-i-own (#502), paperback (#481), bought-used (#34), dutch (#178)",read,,,,1,0
52740378,Rewilding: The Radical New Science of Ecological Recovery,Paul Jepson,"Jepson, Paul",Cain Blythe,"=""178578627X""","=""9781785786273""",4,4.10,Icon Books,Paperback,176,2020,2020,2023/01/02,2022/12/22,"audiobook, english","audiobook (#137), english (#439)",read,,,,1,0
3628523,Noodlot,Louis Couperus,"Couperus, Louis",,"=""9025455549""","=""9789025455545""",4,3.30,Contact,Paperback,159,1995,1890,2022/12/31,2022/12/29,"books-i-own, bought-used, dutch, paperback, wrong-cover, wrong-edition","books-i-own (#669), bought-used (#33), dutch (#177), paperback (#613), wrong-cover (#114), wrong-edition (#107)",read,"Frank en Eva's liefdesverhaal verandert in een drama door de door wanhoop gedreven intriges van Bertie. Klassiek Couperus, meeslepende en theatrale stijl. Goed psychologisch inzicht en boeiend, maar ook erg gericht op de verhoudingen tussen de drie hoofdpersonen. Het einde overdreven en ongeloofwaardig. Goed gebruik van de notie van noodlot, vooral omdat het de fixatie van Couperus in andere verhalen voorbij gaat. Hier is het meer een waanbeeld van de schurk, iets dat wordt overgenomen door de held. De held wordt besmet door het waanbeeld van de schurk.",true,,1,0
6394667,Erik of het klein Insectenboek,Godfried Bomans,"Bomans, Godfried",Karel Thole,"=""""","=""""",4,3.61,Prisma boeken,Paperback,208,1951,1940,2022/12/21,2022/09/29,"books-i-own, paperback, bought-used, dutch","books-i-own (#349), paperback (#330), bought-used (#31), dutch (#176)",read,"Erik leeft een maand als insect. Deftige maar ook simpele en efficiënte stijl, korte beschrijvingen en veel actie, lekker ouderwets (1939). Prachtig hoe de onbevangenheid van Erik samenkomt met de poses van volwassenen, geinig parallel tussen menselijke persoonlijkheden en de verschillende insecten. Veel Bomans humor: ""Die het minste zijn en het weinigst kunnen, hebben de meeste verbeelding"" (uitspraak van een mier). Vermakelijk maar met weinig diepgang, het overtreft De Kleine Johannes zeker niet.",true,,1,0
9732867,"Je hebt het niet van mij, maar...: een maand aan het Binnenhof",Joris Luyendijk,"Luyendijk, Joris",,"=""9057594250""","=""9789057594250""",3,3.65,Uitgeverij Podium B.V.,Paperback,111,2010,2010,2022/12/12,2022/09/24,"books-i-own, paperback, bought-used, dutch","books-i-own (#122), paperback (#84), bought-used (#30), dutch (#175)",read,,,,1,0
42771901,How to Do Nothing: Resisting the Attention Economy,Jenny Odell,"Odell, Jenny",,"=""1612197493""","=""9781612197494""",2,3.67,Melville House,Hardcover,232,2019,2019,2022/12/11,2022/12/04,"audiobook, english","audiobook (#133), english (#436)",read,"Resisting the Attention Economy by Jenny Odell is not about resisting but looking away. Not doing nothing but doing something else. Looking at birds, for example. Because that's supposed to be better than looking at Twitter. The writing style is  American academic, not very clear, not original. Going into it with no idea about the topic or the person, I found the first half interesting enough to keep reading. The second half I found academic, pretentieus, not informative, pedantic. I suspect the author did not have a clear idea of what she was trying to say.",,,1,0
63105991,Rotterdam: een ode aan inefficiëntie,Arjen van Veelen,"Veelen, Arjen van",,"=""9493254186""","=""9789493254183""",0,4.21,De Correspondent,Paperback,368,2022,2022,,2022/12/04,"audiobook, dutch, currently-reading","audiobook (#134), dutch (#174), currently-reading (#32)",currently-reading,,,,1,0
45721413,"Statistics for Beginners: How easy it is to lie with statistics in business, social science, politics, criminology and law",Bob Mather,"Mather, Bob",,"=""""","=""""",1,2.46,,Kindle Edition,160,2019,,2022/12/03,2022/12/03,"audiobook, english","audiobook (#132), english (#435)",read,"This is actually a good example of a terrible book. The author sets out to demonstrate how easy it is to distort the facts with statistics, but falls prey to the very fallacies he describes. At some point there is a crazy rant about how ""the feminists"" are trying to justify alimony because it gives them power. The main problem is that the author's arguments involve too many variables, which make the conclusions very unreliable. Waste of time.",,,1,0
58536046,Why Has Nobody Told Me This Before?,Julie      Smith,"Smith, Julie",,"=""0063227932""","=""9780063227934""",3,3.87,HarperOne,Hardcover,368,2022,2022,2022/12/01,2022/11/19,"audiobook, english","audiobook (#131), english (#433)",read,,,,1,0
24795966,Steering The Craft: A Twenty-First-Century Guide to Sailing the Sea of Story,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0544611616""","=""9780544611610""",0,4.23,Harper Perennial,Paperback,160,2015,1998,,2022/10/01,"books-i-own, paperback, bought-new, english, currently-reading","books-i-own (#514), paperback (#493), bought-new (#27), english (#434), currently-reading (#31)",currently-reading,,,,1,0
41718928,Tegendraads,Hermann Hesse,"Hesse, Hermann","Hans W. Bakx, Volker Michels","=""9029519045""","=""""",3,4.00,De Arbeiderspers,Paperback,176,1976,,2022/11/27,2022/10/01,"books-i-own, paperback, dutch","books-i-own (#520), paperback (#499), dutch (#172)",read,"Gedachten, uitspraken en aforismen van Hesse, grotendeels uit brieven. Enkele interessante punten, vooral over kennis en bewustzijn, lezen en boeken, werkelijkheid en verbeelding. Veel ruis. Niet heel boeiend, maar ja, het blijft Hesse.",,,1,0
3282053,Langs lijnen van geleidelijkheid,Louis Couperus,"Couperus, Louis",,"=""9020426117""","=""9789020426113""",4,3.79,Veen,Hardcover,308,1989,1900,2022/11/19,2022/11/12,,,read,"Cornélie is gescheiden van haar heerzuchtige man en probeert in Italië te genezen van de wonden van haar huwelijk. Typische Couperus stijl, fijnzinnig decadent, dromerig, betrokken bij het lot van zijn personages. Ondanks de lange aanloop indrukwekkend en meeslepend. Doet denken aan Portrait of a Lady van James of Austen, maar dan krachtiger. Geweldig hoe Couperus met zo'n diepgang een vrouwelijk perspectief kan nemen.",,,1,0
673234,The Getting of Wisdom,Henry Handel Richardson,"Richardson, Henry Handel","Clive Probyn, Bruce Steele","=""0702231797""","=""9780702231797""",0,3.50,University of Queensland Press,Paperback,282,2002,1910,,2022/11/17,gave-away,gave-away (#1),gave-away,,,,0,0
53854,Word by Word,Anne Lamott,"Lamott, Anne",,"=""1880717573""","=""9781880717578""",4,4.14,Writer's AudioShop,Audio CD,,2004,1996,2022/11/12,2022/11/11,"audiobook, english","audiobook (#130), english (#432)",read,,,,1,0
48733294,De laatste trein uit Ligurië,Christine Dwyer Hickey,"Hickey, Christine Dwyer","Paul Bruijn, Jetty Huisman","=""9460684181""","=""9789460684180""",2,3.57,Marmer,Paperback,416,2019,2009,,2022/10/21,"dutch, paperback, did-not-finish","dutch (#168), paperback (#610), did-not-finish (#9)",did-not-finish,,,,1,0
28447388,Alice's Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Michael Irwin, John Tenniel","=""""","=""""",5,4.07,Wordsworth Classics,Paperback,288,2001,1871,2019/01/28,2022/09/24,"paperback, books-i-own, english","paperback (#14), books-i-own (#588), english (#259)",read,,,,1,0
34816341,Wees onzichtbaar,Murat Isik,"Isik, Murat",,"=""9041422900""","=""9789041422903""",2,4.25,Ambo|Anthos,Paperback,597,2017,2017,2022/11/06,2022/10/06,"books-i-own, audiobook, dutch, paperback, bought-used","books-i-own (#615), audiobook (#105), dutch (#143), paperback (#565), bought-used (#24)",read,"Kind van Turkse immigranten groeit op in de Bijlmer en ontwikkelt een vadercomplex. Redelijk helder geschreven, niet bijzonder inspirerend. Het karakter van de vader komt goed uit de verf, dat van de moeder en zus niet. Met vlagen sympathiek, meestal vermoeiend.",,,1,0
1117829,"Tree and Leaf, Smith of Wootton Major, The Homecoming of Beorhtnoth",J.R.R. Tolkien,"Tolkien, J.R.R.",Pauline Baynes,"=""0048200166""","=""9780048200167""",0,3.98,Unwin Paperbacks,Paperback,175,1979,1975,,2022/11/06,"to-read, books-i-own, bought-used, english, paperback","to-read (#145), books-i-own (#668), bought-used (#28), english (#431), paperback (#612)",to-read,,,,0,0
751101,Waar ben je?: Gedachten in kleur over leven en beleven (Dutch Edition),Toon Hermans,"Hermans, Toon",,"=""9010033392""","=""9789010033390""",4,4.11,Elsevier [Elsevier Boekerij],Paperback,174,1980,,,2022/11/06,"books-i-own, bought-used, dutch, hardcover, wrong-cover, wrong-edition","books-i-own (#667), bought-used (#27), dutch (#171), hardcover (#69), wrong-cover (#113), wrong-edition (#106)",read,,,,1,0
41004481,DE NEDERLANDEN: TEKENINGEN EN VERTELLINGEN,Anton Pieck,"Pieck, Anton",,"=""9010055345""","=""9789010055347""",0,0.0,Zuid-Hollandsche Uitgeversmaatschappij,Hardcover,191,1985,,,2022/10/29,"books-i-own, bought-used, dutch, paperback, currently-reading","books-i-own (#666), bought-used (#26), dutch (#170), paperback (#611), currently-reading (#30)",currently-reading,,,,1,0
35893673,De Bijbel in 230 gravures van Gustave Doré met fragmenten uit het oude en het nieuwe testament en de apokriefe boeken,Gustave Doré,"Doré, Gustave",,"=""9061130344""","=""""",4,4.14,ICOB,Hardcover,479,1977,1995,,2022/10/29,"books-i-own, bought-used, dutch, hardcover","books-i-own (#665), bought-used (#25), dutch (#169), hardcover (#68)",read,,,,1,0
18589703,De kleine Johannes. Tweede deel,Frederik van Eeden,"Eeden, Frederik van",,"=""""","=""""",4,3.52,W. Versluys,Library Binding,216,1905,,2022/10/26,2022/10/08,"books-i-own, bought-used, dutch, paperback, wrong-cover, wrong-edition","books-i-own (#620), bought-used (#2), dutch (#145), paperback (#569), wrong-cover (#104), wrong-edition (#102)",read,"Johannes begint zijn verzoening met de mensheid. Een nieuwe dwaalleer strijdt tegen het christendom en de tijd dat de mens in harmonie met de natuur leeft lijkt voorgoed voorbij. Spookachtige stijl, in lijn met deel 1 maar iets minder duidelijk en pakkend. Wel met in vlagen mooiere beschrijvingen. Goed, hoewel erg somber en niet op het niveau van het vorige deel. Iets volwassender misschien.",,,1,0
44169288,Sister Outsider,Audre Lorde,"Lorde, Audre",,"=""0241410509""","=""9780241410509""",0,4.53,Penguin Books,Paperback,187,2019,1984,,2022/10/22,bought-new,bought-new (#26),read,,,,0,0
24453082,Big Magic: Creative Living Beyond Fear,Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""1594634718""","=""9781594634710""",4,3.96,Riverhead Books,Hardcover,276,2015,2015,2022/10/17,2022/10/11,"books-i-own, bought-used, english, paperback","books-i-own (#664), bought-used (#23), english (#430), paperback (#609)",read,"Creativity not as the toiling of a tortured soul but as a joyous everyday exploration. ""The universe buries strange jewels deep within us all, and then stands back to see if we can find them."" Clear and light writing style, entertaining and enticing from the first chapter. It may not be particularly profound, but I found it surprisingly inspiring. I ascribe to the ""done is better than good"" mentality.",,,1,0
1927099,Stories of God,Rainer Maria Rilke,"Rilke, Rainer Maria",M.D. Herter Norton,"=""0393308820""","=""9780393308822""",0,3.73,W. W. Norton & Company,Paperback,139,1992,1900,,2022/10/15,"books-i-own, bought-used, english, paperback, to-read","books-i-own (#663), bought-used (#22), english (#429), paperback (#608), to-read (#144)",to-read,,,,0,0
1108616,Another Country,James Baldwin,"Baldwin, James",,"=""0140184112""","=""9780140184112""",0,4.31,Penguin,Paperback,426,1992,1962,,2022/10/15,"books-i-own, bought-used, english, paperback, to-read","books-i-own (#661), bought-used (#20), english (#428), paperback (#606), to-read (#143)",to-read,,,,0,0
1428604,Growth of the Soil,Knut Hamsun,"Hamsun, Knut","Sverre Lyngstad, Brad Leithauser","=""0143105108""","=""9780143105107""",5,4.23,Penguin Classics,Paperback,352,2007,1917,2019/03/04,2022/10/15,"double, paperback","double (#12), paperback (#605)",read,,,,1,0
873486,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Louise Maude, Aylmer Maude","=""1853260622""","=""9781853260629""",0,4.16,Wordsworth Editions,Paperback,1024,1993,1869,,2022/10/15,"books-i-own, bought-new, english, paperback, did-not-finish","books-i-own (#660), bought-new (#25), english (#427), paperback (#604), did-not-finish (#8)",did-not-finish,,,,0,0
343987,The Postmodern Condition: A Report on Knowledge,Jean-François Lyotard,"Lyotard, Jean-François","Geoffrey Bennington, Brian Massumi","=""0719014506""","=""9780719014505""",4,3.81,Manchester University Press,Paperback,110,1956,1979,2016/12/21,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#659), bought-new (#24), english (#426), paperback (#603)",read,,,,1,0
679272,Discourse Analysis as Theory and Method,Marianne W Jorgensen,"Jorgensen, Marianne W",Louise Phillips,"=""0761971122""","=""9780761971122""",4,3.77,SAGE Publications Ltd,Paperback,230,2002,1999,2017/05/26,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#658), bought-new (#23), english (#425), paperback (#602)",read,,,,1,0
979961,Emancipation(s),Ernesto Laclau,"Laclau, Ernesto",,"=""1859841651""","=""9781859841655""",4,3.93,Verso,Paperback,,1996,1996,,2022/10/15,"books-i-own, bought-used, english, paperback","books-i-own (#657), bought-used (#19), english (#424), paperback (#601)",read,,,,1,0
6482902,Anti-Oedipus: Capitalism and Schizophrenia,Gilles Deleuze,"Deleuze, Gilles","Félix Guattari, Robert Hurley, Mark Seem, Helen R. Lane, Michel Foucault","=""0143105825""","=""9780143105824""",0,4.17,Penguin Books Ltd,Paperback,432,2009,1972,,2022/10/15,"books-i-own, bought-new, english, paperback, did-not-finish","books-i-own (#656), bought-new (#22), english (#423), paperback (#600), did-not-finish (#7)",did-not-finish,,,,0,0
1450671,On Ideology,Louis Althusser,"Althusser, Louis",Ben Brewster,"=""1844672026""","=""9781844672028""",5,4.02,Verso,Paperback,179,2008,1984,2018/11/26,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#655), bought-new (#21), english (#422), paperback (#599)",read,,,,1,0
2022942,Under the Greenwood Tree,Thomas Hardy,"Hardy, Thomas",David  Wright,"=""0140431233""","=""9780140431230""",4,3.65,Penguin,Mass Market Paperback,248,1985,1872,2020/04/27,2022/10/15,"books-i-own, bought-used, english, paperback","books-i-own (#654), bought-used (#18), english (#421), paperback (#598)",read,,,,1,0
11493292,"De reisgenoten (In de ban van de ring, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",Max Schuchart,"=""9027401683""","=""9789027401687""",0,4.40,Het Spectrum,Paperback,526,1975,1954,,2022/10/15,"books-i-own, dutch","books-i-own (#653), dutch (#166)",read,,,,0,0
9454,Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel,"Hegel, Georg Wilhelm Friedrich","J.N. Findlay, A.V. Miller","=""0198245971""","=""9780198245971""",0,3.96,Oxford University Press,Paperback,640,1976,1807,,2022/10/15,"books-i-own, bought-new, english, paperback, did-not-finish","books-i-own (#652), bought-new (#20), english (#420), paperback (#597), did-not-finish (#6)",did-not-finish,,,,0,0
17797449,Hegemony And Socialist Strategy: Towards A Radical Democratic Politics (Verso Radical Thinkers),Ernesto Laclau,"Laclau, Ernesto",Chantal Mouffe,"=""1781681546""","=""9781781681541""",5,3.84,Verso,Paperback,197,2014,1985,2018/02/27,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#651), bought-new (#19), english (#419), paperback (#596)",read,,,,1,0
5552499,Theories of Discourse: An Introduction,Diane Macdonell,"Macdonell, Diane",,"=""0631148396""","=""9780631148395""",4,3.60,Wiley-Blackwell,Paperback,156,1991,1986,2018/02/24,2022/10/15,"books-i-own, bought-used, english, paperback","books-i-own (#650), bought-used (#17), english (#418), paperback (#595)",read,,,,1,0
23210026,Read My Desire: Lacan Against the Historicists (Radical Thinkers),Joan Copjec,"Copjec, Joan",,"=""1781688885""","=""9781781688885""",4,4.24,Verso Books,Paperback,288,2015,1994,,2022/10/15,"books-i-own, bought-used, english, paperback, did-not-finish","books-i-own (#649), bought-used (#16), english (#417), paperback (#594), did-not-finish (#5)",did-not-finish,,,,1,0
886859,Mayor of Casterbridge (Wordsworth Classics),Thomas Hardy,"Hardy, Thomas",Michael Irwin,"=""1853260983""","=""9781853260988""",0,3.86,Wordsworth Editions Ltd,Paperback,284,1998,1886,,2022/10/15,"books-i-own, bought-used, english, paperback, wrong-cover, to-read","books-i-own (#648), bought-used (#15), english (#416), paperback (#593), wrong-cover (#112), to-read (#142)",to-read,,,,0,0
3224863,I've Forgotten Your Name,Martha Riviera,"Riviera, Martha",Mary  Berg,"=""1893996735""","=""9781893996731""",0,5.00,White Pine Press,Paperback,128,2004,2004,,2022/10/15,"books-i-own, bought-used, english, paperback, to-read","books-i-own (#647), bought-used (#14), english (#415), paperback (#592), to-read (#141)",to-read,,,,0,0
2365836,The Monkey's Wrench (English and Italian Edition),Primo Levi,"Levi, Primo",William Weaver,"=""0671622145""","=""9780671622145""",0,3.86,Summit Books,Hardcover,171,1986,1978,,2022/10/15,"books-i-own, bought-used, english, hardcover, to-read","books-i-own (#646), bought-used (#13), english (#414), hardcover (#67), to-read (#140)",to-read,,,,0,0
2953063,Morality and Cultural Differences,John W. Cook,"Cook, John W.",,"=""0195158636""","=""9780195158632""",4,3.00,Oxford University Press,Paperback,224,2003,1998,2011/06/26,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#645), bought-new (#18), english (#413), paperback (#591)",read,,,,1,0
1056339,"Drugs and Democracy in Rio de Janeiro: Trafficking, Social Networks, and Public Security",Enrique Desmond Arias,"Arias, Enrique Desmond",,"=""0807857742""","=""9780807857748""",2,3.29,The University of North Carolina Press,Paperback,302,2006,2006,2010/11/26,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#644), bought-new (#17), english (#412), paperback (#590)",read,,,,1,0
12912001,Casualties of Care: Immigration and the Politics of Humanitarianism in France,Miriam I. Ticktin,"Ticktin, Miriam I.",,"=""0520269055""","=""9780520269057""",4,4.33,University of California Press,Paperback,312,2011,2011,2011/11/26,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#643), bought-new (#16), english (#411), paperback (#589)",read,,,,1,0
210961,Terror in the Mind of God: The Global Rise of Religious Violence,Mark Juergensmeyer,"Juergensmeyer, Mark",,"=""0520240111""","=""9780520240117""",3,3.83,University of California Press,Paperback,319,2003,2000,2011/11/26,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#642), bought-new (#15), english (#410), paperback (#588)",read,,,,1,0
29239039,Moskeer i Danmark - islam og muslimske bedesteder,Lene Kühle,"Kühle, Lene",,"=""8791668050""","=""""",5,4.00,,,217,2006,,2017/02/02,2022/10/15,"books-i-own, bought-new, danish, paperback, wrong-cover","books-i-own (#641), bought-new (#14), danish (#21), paperback (#587), wrong-cover (#111)",read,,,,1,0
3648901,Nations and Nationalism,Ernest Gellner,"Gellner, Ernest",John Breuilly,"=""0801475007""","=""9780801475009""",4,3.83,Cornell University Press,Paperback,208,2009,1983,2010/11/21,2022/10/15,"books-i-own, bought-used, english, paperback","books-i-own (#640), bought-used (#12), english (#409), paperback (#586)",read,,,,1,0
722496,Discourse and Social Change,Norman Fairclough,"Fairclough, Norman",,"=""0745612180""","=""9780745612188""",3,4.15,Polity Press,Paperback,272,1993,1992,2017/12/22,2022/10/15,"books-i-own, bought-used, english, paperback","books-i-own (#635), bought-used (#9), english (#404), paperback (#581)",read,,,,1,0
2439013,Philosophical Ethics: An Historical and Contemporary Introduction,Stephen L. Darwall,"Darwall, Stephen L.",,"=""0813378605""","=""9780813378602""",4,3.57,Routledge,Paperback,251,1997,1997,2012/03/11,2022/10/15,"books-i-own, bought-new, english, paperback","books-i-own (#639), bought-new (#13), english (#408), paperback (#585)",read,,,,1,0
